抖音K歌,#genre#
宁夏卫视标清,http://119.32.12.17:2901/udp/224.1.100.8:11111
甘肃卫视高清,http://119.32.12.17:2901/udp/224.1.100.10:11111
吉林卫视高清,http://119.32.12.17:2901/udp/224.1.100.60:11111
CETV-01高清,http://119.32.12.17:2901/udp/224.1.100.107:11111
CETV-04高清,http://119.32.12.17:2901/udp/224.1.100.109:11111
动作电影高清,http://119.32.12.17:2901/udp/224.1.100.131:11111
劲爆体育高清,http://119.32.12.17:2901/udp/224.1.100.129:11111
北京纪实高清,http://119.32.12.17:2901/udp/224.1.100.115:11111
北京少儿标清,http://119.32.12.17:2901/udp/224.1.100.112:11111
金鹰卡通高清,http://119.32.12.17:2901/udp/224.1.100.113:11111
优漫卡通标清,http://119.32.12.17:2901/udp/224.1.100.119:11111
茶道频道高清,http://119.32.12.17:2901/udp/224.1.100.117:11111

肥羊ITV,#genre#
CCTV1,http://166.108.207.206:35455/gaoma/cctv1.m3u8
cctv2,http://166.108.207.206:35455/gaoma/cctv2.m3u8
cctv3,http://166.108.207.206:35455/gaoma/cctv3.m3u8
cctv4,http://166.108.207.206:35455/gaoma/cctv4.m3u8
cctv5,http://166.108.207.206:35455/gaoma/cctv5.m3u8
cctv5+,http://166.108.207.206:35455/gaoma/cctv5p.m3u8
cctv6,http://166.108.207.206:35455/bptv/10000100000000050000000003870749.m3u8
CCTV7,http://166.108.207.206:35455/gaoma/cctv7.m3u8
cctv8,http://166.108.207.206:35455/gaoma/cctv8.m3u8
cctv9,http://166.108.207.206:35455/gaoma/cctv9.m3u8
cctv10,http://166.108.207.206:35455/gaoma/cctv10.m3u8
cctv11,http://166.108.207.206:35455/gaoma/cctv11.m3u8
cctv12,http://166.108.207.206:35455/gaoma/cctv12.m3u8
cctv13,http://166.108.207.206:35455/gaoma/cctv13.m3u8
cctv14,http://166.108.207.206:35455/gaoma/cctv14.m3u8
cctv15,http://166.108.207.206:35455/gaoma/cctv15.m3u8
cctv16,http://166.108.207.206:35455/gaoma/cctv16.m3u8
cctv16,http://166.108.207.206:35455/gaoma/cctv4k16_10m.m3u8
cctv16,http://166.108.207.206:35455/gaoma/cctv4k16.m3u8
cctv17,http://166.108.207.206:35455/gaoma/cctv17.m3u8
CGTNALBY,http://166.108.207.206:35455/gaoma/cgtnar.m3u8
cgtndocumentary,http://166.108.207.206:35455/gaoma/cgtndoc.m3u8
CGTN,http://166.108.207.206:35455/gaoma/cgtnen.m3u8
chcgtnfrench,http://166.108.207.206:35455/gaoma/cgtnfr.m3u8
CGTN1,http://166.108.207.206:35455/gaoma/cgtnru.m3u8
CGTN1,http://166.108.207.206:35455/gaoma/cgtnsp.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
cctv4k,http://166.108.207.206:35455/gaoma/cctv4k_10m.m3u8
cctv4k,http://166.108.207.206:35455/gaoma/cctv4k.m3u8
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
cctv8k,http://166.108.207.206:35455/gaoma/cctv8k_36m.m3u8
北京卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003870776.m3u8
卡酷少儿,http://166.108.207.206:35455/bptv/10000100000000050000000003904597.m3u8
湖南卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873458.m3u8
江苏卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873461.m3u8
东方卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873462.m3u8
浙江卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873464.m3u8
湖北卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873465.m3u8
天津卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873466.m3u8
山东卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873467.m3u8
辽宁卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873468.m3u8
安徽卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873469.m3u8
黑龙江卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873470.m3u8
贵州卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873471.m3u8
东南卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873473.m3u8
重庆卫视,http://166.108.207.206:35455/bptv/10000100000000050000000004796458.m3u8
江西卫视,http://166.108.207.206:35455/bptv/10000100000000050000000004796511.m3u8
广东卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873459.m3u8
河北卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873460.m3u8
深圳卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003873474.m3u8
吉林卫视,http://166.108.207.206:35455/bptv/10000100000000050000000004972569.m3u8
河南卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887270.m3u8
四川卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887274.m3u8
河北卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887382.m3u8
广西卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887394.m3u8
陕西卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887404.m3u8
山西卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887413.m3u8
内蒙古卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887427.m3u8
青海卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887430.m3u8
海南卫视,http://166.108.207.206:35455/bptv/10000100000000050000000004796877.m3u8
宁夏卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887433.m3u8
西藏卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887434.m3u8
新疆卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887448.m3u8
甘肃卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887450.m3u8
三沙卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887452.m3u8
云南卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887453.m3u8
厦门卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887454.m3u8
兵团卫视,http://166.108.207.206:35455/bptv/10000100000000050000000003887456.m3u8
金鹰卡通,http://166.108.207.206:35455/bptv/10000100000000050000000004796942.m3u8
嘉佳卡通,http://166.108.207.206:35455/bptv/10000100000000050000000003887459.m3u8
BTV-重温经典,http://166.108.207.206:35455/bptv/10000100000000050000000003887494.m3u8
萌宠TV,http://166.108.207.206:35455/bptv/10000100000000050000000003887495.m3u8
淘BABY,http://166.108.207.206:35455/bptv/10000100000000050000000003887496.m3u8
淘剧场,http://166.108.207.206:35455/bptv/10000100000000050000000003887497.m3u8
淘电影,http://166.108.207.206:35455/bptv/10000100000000050000000003887498.m3u8
淘娱乐,http://166.108.207.206:35455/bptv/10000100000000050000000003887499.m3u8
北京IPTV4K,http://166.108.207.206:35455/bptv/10000100000000050000000003887500.m3u8
北京体育休闲,http://166.108.207.206:35455/bptv/10000100000000050000000004270524.m3u8
北京体育休闲,http://166.108.207.206:35455/bptv/10000100000000050000000004270525.m3u8
北京体育休闲,http://166.108.207.206:35455/bptv/10000100000000050000000003870779.m3u8
北京新闻,http://166.108.207.206:35455/bptv/10000100000000050000000003870780.m3u8

肥羊ITV2,#genre#
CCTV1,http://fnos.xtlabor.com:35455/gaoma/cctv1.m3u8
cctv2,http://fnos.xtlabor.com:35455/gaoma/cctv2.m3u8
cctv3,http://fnos.xtlabor.com:35455/gaoma/cctv3.m3u8
cctv4,http://fnos.xtlabor.com:35455/gaoma/cctv4.m3u8
cctv5,http://fnos.xtlabor.com:35455/gaoma/cctv5.m3u8
cctv5+,http://fnos.xtlabor.com:35455/gaoma/cctv5p.m3u8
cctv6,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003870749.m3u8
CCTV7,http://fnos.xtlabor.com:35455/gaoma/cctv7.m3u8
cctv8,http://fnos.xtlabor.com:35455/gaoma/cctv8.m3u8
cctv9,http://fnos.xtlabor.com:35455/gaoma/cctv9.m3u8
cctv10,http://fnos.xtlabor.com:35455/gaoma/cctv10.m3u8
cctv11,http://fnos.xtlabor.com:35455/gaoma/cctv11.m3u8
cctv12,http://fnos.xtlabor.com:35455/gaoma/cctv12.m3u8
cctv13,http://fnos.xtlabor.com:35455/gaoma/cctv13.m3u8
cctv14,http://fnos.xtlabor.com:35455/gaoma/cctv14.m3u8
cctv15,http://fnos.xtlabor.com:35455/gaoma/cctv15.m3u8
cctv16,http://fnos.xtlabor.com:35455/gaoma/cctv16.m3u8
cctv16,http://fnos.xtlabor.com:35455/gaoma/cctv4k16_10m.m3u8
cctv16,http://fnos.xtlabor.com:35455/gaoma/cctv4k16.m3u8
cctv17,http://fnos.xtlabor.com:35455/gaoma/cctv17.m3u8
CGTNALBY,http://fnos.xtlabor.com:35455/gaoma/cgtnar.m3u8
cgtndocumentary,http://fnos.xtlabor.com:35455/gaoma/cgtndoc.m3u8
CGTN,http://fnos.xtlabor.com:35455/gaoma/cgtnen.m3u8
chcgtnfrench,http://fnos.xtlabor.com:35455/gaoma/cgtnfr.m3u8
CGTN1,http://fnos.xtlabor.com:35455/gaoma/cgtnru.m3u8
CGTN1,http://fnos.xtlabor.com:35455/gaoma/cgtnsp.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
cctv4k,http://fnos.xtlabor.com:35455/gaoma/cctv4k_10m.m3u8
cctv4k,http://fnos.xtlabor.com:35455/gaoma/cctv4k.m3u8
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
cctv8k,http://fnos.xtlabor.com:35455/gaoma/cctv8k_36m.m3u8
北京卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003870776.m3u8
卡酷少儿,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003904597.m3u8
湖南卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873458.m3u8
江苏卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873461.m3u8
东方卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873462.m3u8
浙江卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873464.m3u8
湖北卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873465.m3u8
天津卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873466.m3u8
山东卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873467.m3u8
辽宁卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873468.m3u8
安徽卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873469.m3u8
黑龙江卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873470.m3u8
贵州卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873471.m3u8
东南卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873473.m3u8
重庆卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000004796458.m3u8
江西卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000004796511.m3u8
广东卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873459.m3u8
河北卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873460.m3u8
深圳卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003873474.m3u8
吉林卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000004972569.m3u8
河南卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887270.m3u8
四川卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887274.m3u8
河北卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887382.m3u8
广西卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887394.m3u8
陕西卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887404.m3u8
山西卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887413.m3u8
内蒙古卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887427.m3u8
青海卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887430.m3u8
海南卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000004796877.m3u8
宁夏卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887433.m3u8
西藏卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887434.m3u8
新疆卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887448.m3u8
甘肃卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887450.m3u8
三沙卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887452.m3u8
云南卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887453.m3u8
厦门卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887454.m3u8
兵团卫视,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887456.m3u8
金鹰卡通,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000004796942.m3u8
嘉佳卡通,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887459.m3u8
BTV-重温经典,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887494.m3u8
萌宠TV,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887495.m3u8
淘BABY,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887496.m3u8
淘剧场,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887497.m3u8
淘电影,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887498.m3u8
淘娱乐,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887499.m3u8
北京IPTV4K,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003887500.m3u8
北京体育休闲,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000004270524.m3u8
北京体育休闲,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000004270525.m3u8
北京体育休闲,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003870779.m3u8
北京新闻,http://fnos.xtlabor.com:35455/bptv/10000100000000050000000003870780.m3u8

肥羊ITV3,#genre#
CCTV1,http://182.244.148.199:35455/gaoma/cctv1.m3u8
cctv2,http://182.244.148.199:35455/gaoma/cctv2.m3u8
cctv3,http://182.244.148.199:35455/gaoma/cctv3.m3u8
cctv4,http://182.244.148.199:35455/gaoma/cctv4.m3u8
cctv5,http://182.244.148.199:35455/gaoma/cctv5.m3u8
cctv5+,http://182.244.148.199:35455/gaoma/cctv5p.m3u8
cctv6,http://182.244.148.199:35455/bptv/10000100000000050000000003870749.m3u8
CCTV7,http://182.244.148.199:35455/gaoma/cctv7.m3u8
cctv8,http://182.244.148.199:35455/gaoma/cctv8.m3u8
cctv9,http://182.244.148.199:35455/gaoma/cctv9.m3u8
cctv10,http://182.244.148.199:35455/gaoma/cctv10.m3u8
cctv11,http://182.244.148.199:35455/gaoma/cctv11.m3u8
cctv12,http://182.244.148.199:35455/gaoma/cctv12.m3u8
cctv13,http://182.244.148.199:35455/gaoma/cctv13.m3u8
cctv14,http://182.244.148.199:35455/gaoma/cctv14.m3u8
cctv15,http://182.244.148.199:35455/gaoma/cctv15.m3u8
cctv16,http://182.244.148.199:35455/gaoma/cctv16.m3u8
cctv16,http://182.244.148.199:35455/gaoma/cctv4k16_10m.m3u8
cctv16,http://182.244.148.199:35455/gaoma/cctv4k16.m3u8
cctv17,http://182.244.148.199:35455/gaoma/cctv17.m3u8
CGTNALBY,http://182.244.148.199:35455/gaoma/cgtnar.m3u8
cgtndocumentary,http://182.244.148.199:35455/gaoma/cgtndoc.m3u8
CGTN,http://182.244.148.199:35455/gaoma/cgtnen.m3u8
chcgtnfrench,http://182.244.148.199:35455/gaoma/cgtnfr.m3u8
CGTN1,http://182.244.148.199:35455/gaoma/cgtnru.m3u8
CGTN1,http://182.244.148.199:35455/gaoma/cgtnsp.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
cctv4k,http://182.244.148.199:35455/gaoma/cctv4k_10m.m3u8
cctv4k,http://182.244.148.199:35455/gaoma/cctv4k.m3u8
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
cctv8k,http://182.244.148.199:35455/gaoma/cctv8k_36m.m3u8
北京卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003870776.m3u8
卡酷少儿,http://182.244.148.199:35455/bptv/10000100000000050000000003904597.m3u8
湖南卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873458.m3u8
江苏卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873461.m3u8
东方卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873462.m3u8
浙江卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873464.m3u8
湖北卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873465.m3u8
天津卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873466.m3u8
山东卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873467.m3u8
辽宁卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873468.m3u8
安徽卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873469.m3u8
黑龙江卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873470.m3u8
贵州卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873471.m3u8
东南卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873473.m3u8
重庆卫视,http://182.244.148.199:35455/bptv/10000100000000050000000004796458.m3u8
江西卫视,http://182.244.148.199:35455/bptv/10000100000000050000000004796511.m3u8
广东卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873459.m3u8
河北卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873460.m3u8
深圳卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003873474.m3u8
吉林卫视,http://182.244.148.199:35455/bptv/10000100000000050000000004972569.m3u8
河南卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887270.m3u8
四川卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887274.m3u8
河北卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887382.m3u8
广西卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887394.m3u8
陕西卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887404.m3u8
山西卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887413.m3u8
内蒙古卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887427.m3u8
青海卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887430.m3u8
海南卫视,http://182.244.148.199:35455/bptv/10000100000000050000000004796877.m3u8
宁夏卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887433.m3u8
西藏卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887434.m3u8
新疆卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887448.m3u8
甘肃卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887450.m3u8
三沙卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887452.m3u8
云南卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887453.m3u8
厦门卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887454.m3u8
兵团卫视,http://182.244.148.199:35455/bptv/10000100000000050000000003887456.m3u8
金鹰卡通,http://182.244.148.199:35455/bptv/10000100000000050000000004796942.m3u8
嘉佳卡通,http://182.244.148.199:35455/bptv/10000100000000050000000003887459.m3u8
BTV-重温经典,http://182.244.148.199:35455/bptv/10000100000000050000000003887494.m3u8
萌宠TV,http://182.244.148.199:35455/bptv/10000100000000050000000003887495.m3u8
淘BABY,http://182.244.148.199:35455/bptv/10000100000000050000000003887496.m3u8
淘剧场,http://182.244.148.199:35455/bptv/10000100000000050000000003887497.m3u8
淘电影,http://182.244.148.199:35455/bptv/10000100000000050000000003887498.m3u8
淘娱乐,http://182.244.148.199:35455/bptv/10000100000000050000000003887499.m3u8
北京IPTV4K,http://182.244.148.199:35455/bptv/10000100000000050000000003887500.m3u8
北京体育休闲,http://182.244.148.199:35455/bptv/10000100000000050000000004270524.m3u8
北京体育休闲,http://182.244.148.199:35455/bptv/10000100000000050000000004270525.m3u8
北京体育休闲,http://182.244.148.199:35455/bptv/10000100000000050000000003870779.m3u8
北京新闻,http://182.244.148.199:35455/bptv/10000100000000050000000003870780.m3u8

江苏酒店,#genre#
CCTV1综合,http://117.81.148.92:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2财经,http://117.81.148.92:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3综艺,http://117.81.148.92:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4国际,http://117.81.148.92:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5体育,http://117.81.148.92:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6电影,http://117.81.148.92:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7国防军事,http://117.81.148.92:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8电视剧,http://117.81.148.92:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9纪录,http://117.81.148.92:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10科教,http://117.81.148.92:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11戏曲,http://117.81.148.92:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12社会与法,http://117.81.148.92:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13新闻,http://117.81.148.92:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14少儿,http://117.81.148.92:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15音乐,http://117.81.148.92:9901/tsfile/live/0015_1.m3u8?key=txiptv
北京卫视,http://117.81.148.92:9901/tsfile/live/0122_1.m3u8?key=txiptv
东方卫视,http://117.81.148.92:9901/tsfile/live/0107_1.m3u8?key=txiptv
天津卫视,http://117.81.148.92:9901/tsfile/live/0135_1.m3u8?key=txiptv
重庆卫视,http://117.81.148.92:9901/tsfile/live/0142_1.m3u8?key=txiptv
江苏卫视,http://117.81.148.92:9901/tsfile/live/0127_1.m3u8?key=txiptv
浙江卫视,http://117.81.148.92:9901/tsfile/live/0124_1.m3u8?key=txiptv
安徽卫视,http://117.81.148.92:9901/tsfile/live/0130_1.m3u8?key=txiptv
河南卫视,http://117.81.148.92:9901/tsfile/live/0139_1.m3u8?key=txiptv
河北卫视,http://117.81.148.92:9901/tsfile/live/0117_1.m3u8?key=txiptv
山东卫视,http://117.81.148.92:9901/tsfile/live/0131_1.m3u8?key=txiptv
山西卫视,http://117.81.148.92:9901/tsfile/live/0118_1.m3u8?key=txiptv
湖南卫视,http://117.81.148.92:9901/tsfile/live/0128_1.m3u8?key=txiptv
湖北卫视,http://117.81.148.92:9901/tsfile/live/0132_1.m3u8?key=txiptv
广东卫视,http://117.81.148.92:9901/tsfile/live/0125_1.m3u8?key=txiptv
广西卫视,http://117.81.148.92:9901/tsfile/live/0113_1.m3u8?key=txiptv
东南卫视,http://117.81.148.92:9901/tsfile/live/0137_1.m3u8?key=txiptv
江西卫视,http://117.81.148.92:9901/tsfile/live/0138_1.m3u8?key=txiptv
陕西卫视,http://117.81.148.92:9901/tsfile/live/0118_2.m3u8?key=txiptv
吉林卫视,http://117.81.148.92:9901/tsfile/live/0116_1.m3u8?key=txiptv
辽宁卫视,http://117.81.148.92:9901/tsfile/live/0121_1.m3u8?key=txiptv
黑龙江卫视,http://117.81.148.92:9901/tsfile/live/0143_1.m3u8?key=txiptv
内蒙古卫视,http://117.81.148.92:9901/tsfile/live/0109_1.m3u8?key=txiptv
新疆卫视,http://117.81.148.92:9901/tsfile/live/0110_1.m3u8?key=txiptv
西藏卫视,http://117.81.148.92:9901/tsfile/live/0111_1.m3u8?key=txiptv
云南卫视,http://117.81.148.92:9901/tsfile/live/0119_1.m3u8?key=txiptv
电影轮播,http://117.81.148.92:9901/tsfile/live/1002_1.m3u8?key=txiptv

经典电影,#genre#
峨眉电影,http://183.223.157.33:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影台,http://ali.hlspull.yximgs.com/live/asdfgjddydy001.flv
经典怀旧台,https://ali.hlspull.yximgs.com/live/asdfg6588AA.flv
经典音乐台,https://ali.hlspull.yximgs.com on/live/asdfg6577AA.flv
经典农村台,http://ali.hlspull.yximgs.com/live/asdfgjdxcxc002.flv
经典系列台,http://ali.hlspull.yximgs.com/live/asdfgjdzyzy003.flv
经典少儿台,http://ali.hlspull.yximgs.com/live/asdfgjdsese004.flv
经典刑侦台,http://ali.hlspull.yximgs.com/live/asdfg689930084670.flv
经典功夫台,http://ali.hlspull.yximgs.com/live/asdfg99330069316.flv
PopC,http://go1.bkpcp.top/tl/popc
淘电影台,http://vapi.91kds.cc/live1/udp.m3u8?ip=beijing-dx&id=225.1.8.38:8002&apiKey=35502da5db9059428328ad5c0ca10a10
中国电影频道(香港),http://120.198.95.220:9901/tsfile/live/1071_1.m3u8?key=txiptv
重温经典,http://vapi.91kds.cc/live1/udp.m3u8?ip=beijing-dx&id=225.1.8.39:8002&apiKey=35502da5db9059428328ad5c0ca10a10
淘电影[北京],http://wuwenxidong.work:2333/udp/225.1.8.38:8002
重温经典[北京],http://wuwenxidong.work:2333/udp/225.1.8.39:8002
嵩明功夫台,http://data.3g.yy.com/live/hls/1507716299/1507716299
