国/粤语歌曲,#genre#
生活时尚(特色),http://183.45.172.255:9981/stream/channelid/747594212?ticket=9a4d76c4a490f4e9ea451b310272ef2a9c3ad7b7&profile=pass
生活时尚高清特色,http://183.45.172.255:9981/stream/channelid/421135900?ticket=f4aa1926dcaa85acb93bec7f6a0b82f19fc0a494&profile=pass
电视指南(高清),http://183.45.172.255:9981/stream/channelid/723842444?ticket=9b577e6c52eef79179aca513b61780be2d31165e&profile=pass
第一剧场(特色),http://183.45.172.255:9981/stream/channelid/1432886456?ticket=61d239655583d628ae2704945687b5b293255396&profile=pass
第一剧场(高清),http://183.45.172.255:9981/stream/channelid/296870837?ticket=e48105679d54dac79f6f35e62612b82ac89b7c73&profile=pass
经济科教,http://183.45.172.255:9981/stream/channelid/1717158985?ticket=8ce5c29ba0960eee78f5da4e20b2f20b1925cbf4&profile=pass
翡翠台,http://183.45.172.255:9981/stream/channelid/1705995333?ticket=f2d2b407632b0cf0d2155abc26ccefc5c423e82e&profile=pass
老故事(特色),http://183.45.172.255:9981/stream/channelid/1220629422?ticket=880e17ce40ee2a7aef8f8b452380c9f531a6beee&profile=pass
聚鲨环球精选特色,http://183.45.172.255:9981/stream/channelid/1838726633?ticket=699aa675698108954effb6529cac86f8e16e25e3&profile=pass
聚鲨环球精选高清,http://183.45.172.255:9981/stream/channelid/1446918366?ticket=b7d482beae5ff325b228a08a74b6609faff732a1&profile=pass
西藏卫视,http://183.45.172.255:9981/stream/channelid/1932889178?ticket=c55ff08ed64c32225bea7e14acf20f9dde7d5253&profile=pass
财富天下(特色),http://183.45.172.255:9981/stream/channelid/1666049013?ticket=4f8bc3b34e415f1a41215363c77a8452d7b014a4&profile=pass
辽宁卫视,http://183.45.172.255:9981/stream/channelid/1591668956?ticket=c10e8b748a385c91dccfc6b5ec8e87dfb0c72a7b&profile=pass
都市剧场(特色),http://183.45.172.255:9981/stream/channelid/2088445424?ticket=86c651d2fc9c11fde4be5d797abe3bd9535089c9&profile=pass
都市剧场高清特色,http://183.45.172.255:9981/stream/channelid/1749579789?ticket=cfc318a7977b7d42ef1fa59ed04a99ad571813a0&profile=pass
重庆卫视,http://183.45.172.255:9981/stream/channelid/1014839791?ticket=93eda138006a703a8124ba1234db76cc286864cb&profile=pass
重庆卫视(高清),http://183.45.172.255:9981/stream/channelid/153763297?ticket=b92c9f0bc329b9af108d270a85e4cb7a11028ede&profile=pass
重温经典,http://183.45.172.255:9981/stream/channelid/1506007637?ticket=0f6aa4396ca67a44baf9ec68fcb937aec185fadf&profile=pass
金色学堂(特色),http://183.45.172.255:9981/stream/channelid/1956924169?ticket=0a5f426fd42569680097eccab83c156e095a07b2&profile=pass
金色学堂高清特色,http://183.45.172.255:9981/stream/channelid/145913910?ticket=df82235f2614d656ce9f56de47a4307dab4a7074&profile=pass
金鹰卡通,http://183.45.172.255:9981/stream/channelid/202740049?ticket=b7c91996036b6b5f58431a3e803056d669efbde4&profile=pass
金鹰卡通(高清),http://183.45.172.255:9981/stream/channelid/798638323?ticket=4cf8645d9f431f608c009c7facbe5e2549dcd066&profile=pass
陕西卫视,http://183.45.172.255:9981/stream/channelid/435517889?ticket=c766c9c4222e063681802f96b6ed392cc045e149&profile=pass
青海卫视,http://183.45.172.255:9981/stream/channelid/1984822081?ticket=342a09dfbec49e669b4af9f2ab850c4991f29fe0&profile=pass
音频广播1,http://183.45.172.255:9981/stream/channelid/1049764181?ticket=c04b9f32938e45268a04f3eff5d7150e719c9d47&profile=pass
音频广播10,http://183.45.172.255:9981/stream/channelid/993613311?ticket=6f6115cb548df6bc68afda1a75f1324ca302a696&profile=pass
音频广播2,http://183.45.172.255:9981/stream/channelid/280066695?ticket=bb101aae0af5bede35d25aa931fb0aa6b0e9c43f&profile=pass
音频广播3,http://183.45.172.255:9981/stream/channelid/231191562?ticket=c0d14187b6cbb9a8c09f7efb6372a09959793bbb&profile=pass
音频广播4,http://183.45.172.255:9981/stream/channelid/403954634?ticket=37df0f84f1befe2cb891dd09534bdc87542b3bec&profile=pass
音频广播5,http://183.45.172.255:9981/stream/channelid/510213818?ticket=0e2d4ed4d00671257f4d8a4637088a9203114763&profile=pass
音频广播6,http://183.45.172.255:9981/stream/channelid/966598418?ticket=e127849c7b7f69d43fe040ba014c2833fbe55902&profile=pass
音频广播7,http://183.45.172.255:9981/stream/channelid/970189848?ticket=fe8bd6b41ca922c1cfe8c448b59a338421939c5d&profile=pass
音频广播8,http://183.45.172.255:9981/stream/channelid/1446589134?ticket=b147103726aa8477f4b0a38f484cb9f05ccc7c8a&profile=pass
音频广播9,http://183.45.172.255:9981/stream/channelid/298625905?ticket=0e3458542126a12dd6ea8bffc30f6fa885670489&profile=pass
风云剧场(特色),http://183.45.172.255:9981/stream/channelid/699983810?ticket=05bdf5fef1c2e9498e6b8bc69ae53b7e936cdd79&profile=pass
风云剧场(高清),http://183.45.172.255:9981/stream/channelid/971873753?ticket=92ec2ba8bb5daa33810eae09982d69e938d49c8f&profile=pass
风云足球(特色),http://183.45.172.255:9981/stream/channelid/863616759?ticket=5469e8e7a7dc0068baf2c0d12ca64882de0f0a87&profile=pass
风云足球(高清),http://183.45.172.255:9981/stream/channelid/1389727269?ticket=0f38d02e52df3d09a21d23c7ffd4efbbf51c7f6f&profile=pass
风云音乐(特色),http://183.45.172.255:9981/stream/channelid/1980578809?ticket=d3820a193b876abe821d8dc69186d73235882623&profile=pass
风云音乐(高清),http://183.45.172.255:9981/stream/channelid/2055400122?ticket=c5bb6245d35e32da632dc1aaec23da95a2d41361&profile=pass
香山文化,http://183.45.172.255:9981/stream/channelid/841765626?ticket=ffa0616353357edb944a5ca45c4415032109c859&profile=pass
香山文化(高清),http://183.45.172.255:9981/stream/channelid/659161079?ticket=ad3dc324c13b93c59a8abf73383c7ccc2ab01d32&profile=pass
香港明珠,http://183.45.172.255:9981/stream/channelid/741426700?ticket=88a16896491285c2e830bc883132e8a5d4db5ca9&profile=pass
香港翡翠,http://183.45.172.255:9981/stream/channelid/1878512359?ticket=b316a1f73acf5405248f52dabd06a9b6be967eb6&profile=pass
高尔夫网球(特色),http://183.45.172.255:9981/stream/channelid/492215939?ticket=8b1366b55c88ef1263766f22838e40fd38ef8813&profile=pass
高尔夫网球高清,http://183.45.172.255:9981/stream/channelid/1519342363?ticket=122fe3b0cbdd8f32ea697f5119770054c238f3b8&profile=pass
高清导视(高清),http://183.45.172.255:9981/stream/channelid/425294103?ticket=632d17f7f0be13f04c2fe5780d3157992e05d4b7&profile=pass
魅力足球(特色),http://183.45.172.255:9981/stream/channelid/639980547?ticket=d309c81ee7efb4837a52cf6bb48631516cd6b1af&profile=pass
魅力足球高清特色,http://183.45.172.255:9981/stream/channelid/63969475?ticket=f3e0c7ccf35ee62cdb5fc7ea5e2231c38e4d6d36&profile=pass
黑龙江卫视,http://183.45.172.255:9981/stream/channelid/1286208615?ticket=12ed9eb1466a7b26e0b2c29640956180deb24fa2&profile=pass
黑龙江卫视(高清),http://183.45.172.255:9981/stream/channelid/2101154103?ticket=2965074badf42159b2ca088977cf33fee213c804&profile=pass

虎牙电影,#genre#
火影忍者,http://mtw.so/5FCWPi
星爷,http://mtw.so/6oKdhX
林正英,http://mtw.so/5FCWRo
动作电影,http://mtw.so/6he0fm
李连杰,http://mtw.so/69HNaP
埋堆堆,http://cfss.cc/cdn/hy/23903130.flv
电影_高分动作,http://cfss.cc/cdn/hy/11352884.flv
电影_经典港片,http://cfss.cc/cdn/hy/11352965.flv
周星驰,http://cfss.cc/cdn/hy/11336587.flv
剧集_地下交通站,http://cfss.cc/cdn/hy/11342433.flv
剧集_邻里一家亲,http://cfss.cc/cdn/hy/11342426.flv
搞笑_陈翔六点半,http://cfss.cc/cdn/hy/11274154.flv
电影_超异能族,http://cfss.cc/cdn/hy/21059586.flv
电影_古墓系列,http://cfss.cc/cdn/hy/11352913.flv
电影_动作电影,http://cfss.cc/cdn/hy/11602077.flv
电影_搞笑喜剧,http://cfss.cc/cdn/hy/11342423.flv
电影_喜剧专场,http://cfss.cc/cdn/hy/11602044.flv
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.flv
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.flv
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.flv
电影_快意江湖,http://cfss.cc/cdn/hy/11342435.flv
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.flv
电影_嫣然影厅,http://cfss.cc/cdn/hy/11601977.flv
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.flv
电影_镖行天下,http://cfss.cc/cdn/hy/11352969.flv
电影_高能反转,http://cfss.cc/cdn/hy/11352887.flv
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.flv
电影_搞笑恐怖,http://cfss.cc/cdn/hy/11601960.flv
电影_死神来了,http://cfss.cc/cdn/hy/11352903.flv
电影_变形金刚,http://cfss.cc/cdn/hy/21059596.flv
电影_怪兽系列,http://cfss.cc/cdn/hy/21059554.flv
剧集_雍正王朝,http://cfss.cc/cdn/hy/11342439.flv
剧集_士兵突击,http://cfss.cc/cdn/hy/11342430.flv
剧集_爱情公寓,http://cfss.cc/cdn/hy/11336726.flv
剧集_武林外传,http://cfss.cc/cdn/hy/21059598.flv
杰森·斯坦森,http://cfss.cc/cdn/hy/21059588.flv

斗鱼电影,#genre#
备用,http://diyp.112114.xyz/douyu/2758565
可乐电影,http://diyp.112114.xyz/douyu/20415
美食舌尖上的火锅,http://diyp.112114.xyz/douyu/9650849
美食舌尖上的早餐,http://diyp.112114.xyz/douyu/5451871
金庸武侠剧,http://diyp.112114.xyz/douyu/7644931
古装 ,http://diyp.112114.xyz/douyu/1041513
韦小宝,http://diyp.112114.xyz/douyu/7473576
抗战大剧,http://diyp.112114.xyz/douyu/9738876
贝贝,http://diyp.112114.xyz/douyu/431460
一个甜牛奶,http://diyp.112114.xyz/douyu/7494871
必看,http://diyp.112114.xyz/douyu/1428266
猫和老鼠,http://diyp.112114.xyz/douyu/7888428
怡寳国民女友,http://diyp.112114.xyz/douyu/434971
邦德,http://diyp.112114.xyz/douyu/9292499
周星驰星爷,http://diyp.112114.xyz/douyu/122402
女神金,http://diyp.112114.xyz/douyu/747764
神乐华语,http://diyp.112114.xyz/douyu/85894
贝爷MAX厅,http://diyp.112114.xyz/douyu/4332
丸子经典,http://diyp.112114.xyz/douyu/8986148
漫威,http://diyp.112114.xyz/douyu/6140589
林正英,http://diyp.112114.xyz/douyu/218859
刘德华,http://diyp.112114.xyz/douyu/2516864
喜剧经典,http://diyp.112114.xyz/douyu/9650887
豆瓣高分,http://diyp.112114.xyz/douyu/8770422
兔兔陪看],http://diyp.112114.xyz/douyu/1504768
贝爷影厅,http://diyp.112114.xyz/douyu/252802
可乐电影 ,http://diyp.112114.xyz/douyu/20415
霍格沃茨,http://diyp.112114.xyz/douyu/8814650
粤语周星驰,http://diyp.112114.xyz/douyu/6566671
花卷陪看,http://diyp.112114.xyz/douyu/52787
奶虫恐怖,http://diyp.112114.xyz/douyu/263824
小宇60帧,http://diyp.112114.xyz/douyu/323876
冰冰恐怖,http://diyp.112114.xyz/douyu/74374
小鸽陪看,http://diyp.112114.xyz/douyu/3928
小U丧尸,http://diyp.112114.xyz/douyu/96577
刘德华,http://diyp.112114.xyz/douyu/8985415
恐怖,http://diyp.112114.xyz/douyu/1165374
变种人,http://diyp.112114.xyz/douyu/9651304
 这个冬天,http://diyp.112114.xyz/douyu/6079455
曾小贤,http://diyp.112114.xyz/douyu/5062195
反手一个,http://diyp.112114.xyz/douyu/7270927
凌儿热门,http://diyp.112114.xyz/douyu/1377142
很高兴,http://diyp.112114.xyz/douyu/7305938
邦德,http://diyp.112114.xyz/douyu/9292499
笑场,http://diyp.112114.xyz/douyu/9292492
香港赌片,http://diyp.112114.xyz/douyu/315457
s1134,http://diyp.112114.xyz/douyu/248753
恐怖电影,http://diyp.112114.xyz/douyu/310926
邵氏影院,http://diyp.112114.xyz/douyu/4246519
恐怖电影,http://diyp.112114.xyz/douyu/9275635
经典巨制,http://diyp.112114.xyz/douyu/2793084
粤语电影,http://diyp.112114.xyz/douyu/1226741
米娅陪看6,http://diyp.112114.xyz/douyu/6537888
恐怖悬疑,http://diyp.112114.xyz/douyu/5581257
话事人,http://diyp.112114.xyz/douyu/5033502
贝爷影厅,http://diyp.112114.xyz/douyu/925724
贝爷影厅2号,http://diyp.112114.xyz/douyu/36337
表妹,http://diyp.112114.xyz/douyu/5423
恭喜EDG,http://diyp.112114.xyz/douyu/2714
国语影片,http://diyp.112114.xyz/douyu/2436390
奶瓶新三国,http://diyp.112114.xyz/douyu/6546908
在斗鱼,http://diyp.112114.xyz/douyu/425704
高帧,http://diyp.112114.xyz/douyu/6763930
别找了,http://diyp.112114.xyz/douyu/7842226
HiFi4.0,http://diyp.112114.xyz/douyu/427397
惊悚,http://diyp.112114.xyz/douyu/7882691
粤语频道,http://diyp.112114.xyz/douyu/2466104
小九爆米花,http://diyp.112114.xyz/douyu/7136517
林正英僵尸,http://diyp.112114.xyz/douyu/5503962
工藤媛子,http://diyp.112114.xyz/douyu/6003761
12月,http://diyp.112114.xyz/douyu/1274132
经典影视,http://diyp.112114.xyz/douyu/1360303
马大姐来啦,http://diyp.112114.xyz/douyu/5658951
网神影厅,http://diyp.112114.xyz/douyu/508118
Firend黎伽嘛,http://diyp.112114.xyz/douyu/8603174
周星驰,http://diyp.112114.xyz/douyu/3990812
清晰林正英,http://diyp.112114.xyz/douyu/7356023
小毅林正英,http://diyp.112114.xyz/douyu/465761
4K HDRDolby Atmos,http://diyp.112114.xyz/douyu/9249162
星星影院,http://diyp.112114.xyz/douyu/315131
宇哥,http://diyp.112114.xyz/douyu/413573
奶瓶欧美,http://diyp.112114.xyz/douyu/6655271
永恩之亦,http://diyp.112114.xyz/douyu/8252036
无挑,fighting!,http://diyp.112114.xyz/douyu/672240
禁忌,http://diyp.112114.xyz/douyu/5129261
小阳聪,http://diyp.112114.xyz/douyu/7673566
全外语,http://diyp.112114.xyz/douyu/9683979
华人牌],http://diyp.112114.xyz/douyu/7622047
避风港电影院,http://diyp.112114.xyz/douyu/9826611
漫威嗷大喵,http://diyp.112114.xyz/douyu/4282654
秋叶圓,http://diyp.112114.xyz/douyu/8756805
玉儿陪看,http://diyp.112114.xyz/douyu/675072
电影点播,http://diyp.112114.xyz/douyu/9652323
电视剧点播,http://diyp.112114.xyz/douyu/8371123
怀旧,http://diyp.112114.xyz/douyu/6861249
经典剧集,http://diyp.112114.xyz/douyu/8014575
牧之经典,http://diyp.112114.xyz/douyu/3603763
你的坚持,http://diyp.112114.xyz/douyu/251125
肖胜350,http://diyp.112114.xyz/douyu/7338853
阿金现场直播,http://diyp.112114.xyz/douyu/10124645
重温经典,http://diyp.112114.xyz/douyu/10240086
星星华语,http://diyp.112114.xyz/douyu/10254810
恐怖 鬼片,http://diyp.112114.xyz/douyu/7353112
轮播,http://diyp.112114.xyz/douyu/2189401
经典一直看,http://diyp.112114.xyz/douyu/10048704
港片细品,http://diyp.112114.xyz/douyu/9129814
专业烧脑,http://diyp.112114.xyz/douyu/5802446
兔叔爱看电影,http://diyp.112114.xyz/douyu/10300106
海菲电影回分中,http://diyp.112114.xyz/douyu/10291283
悬疑 喜剧,http://diyp.112114.xyz/douyu/2535105
业余开播玩家,http://diyp.112114.xyz/douyu/1772685
保持快乐的心情,http://diyp.112114.xyz/douyu/785252
12月电影,http://diyp.112114.xyz/douyu/237184
经典动作片,http://diyp.112114.xyz/douyu/317220
谷立方直播,http://diyp.112114.xyz/douyu/5249466
大吴带,http://diyp.112114.xyz/douyu/10339894
粤语剧场,http://diyp.112114.xyz/douyu/7674416
斗鱼电影推荐官,http://diyp.112114.xyz/douyu/2523528
古装,http://diyp.112114.xyz/douyu/6921334
用户86517790,http://diyp.112114.xyz/douyu/6262561
漫威宇宙,http://diyp.112114.xyz/douyu/6778960
经典轮播,http://diyp.112114.xyz/douyu/10392185
深度且,http://diyp.112114.xyz/douyu/10292538
科幻,http://diyp.112114.xyz/douyu/553950
5百万666,http://diyp.112114.xyz/douyu/10323038
英叔经典,http://diyp.112114.xyz/douyu/9466939
精彩好片分享,http://diyp.112114.xyz/douyu/4868134
高分电影剪辑,http://diyp.112114.xyz/douyu/3770625
中年大乱斗,http://diyp.112114.xyz/douyu/9329898
红茶配咖啡119,http://diyp.112114.xyz/douyu/10414331
视频已更新,http://diyp.112114.xyz/douyu/1217312
飞三岁oo,http://diyp.112114.xyz/douyu/10421778
新片热映,http://diyp.112114.xyz/douyu/3637778
牛叔,http://diyp.112114.xyz/douyu/2758565
冤案,http://diyp.112114.xyz/douyu/6706214
线索追凶,http://diyp.112114.xyz/douyu/8323493
佛性看电影,http://diyp.112114.xyz/douyu/827152
古装,http://diyp.112114.xyz/douyu/1041513
蓝光画质,http://diyp.112114.xyz/douyu/3831627
最早港剧点播,http://diyp.112114.xyz/douyu/59612
金庸经典武侠！,http://diyp.112114.xyz/douyu/7754031
天子,http://diyp.112114.xyz/douyu/7133423
奶瓶金庸武侠剧,http://diyp.112114.xyz/douyu/7644931
超清港剧直播间,http://diyp.112114.xyz/douyu/223521
超清2,http://diyp.112114.xyz/douyu/5522351
傲娇的超级,http://diyp.112114.xyz/douyu/4373285
超清3,http://diyp.112114.xyz/douyu/5261342
回来啦,http://diyp.112114.xyz/douyu/6497464
经典搞笑,http://diyp.112114.xyz/douyu/5429211
佛系爆笑,http://diyp.112114.xyz/douyu/5689514
武侠剧,http://diyp.112114.xyz/douyu/7655471
中秋,http://diyp.112114.xyz/douyu/9548850
港剧天地,http://diyp.112114.xyz/douyu/6596220
经典港剧,http://diyp.112114.xyz/douyu/4147520
粤语影视,http://diyp.112114.xyz/douyu/8524186
回顾经典影视,http://diyp.112114.xyz/douyu/6963125
小宝专属,http://diyp.112114.xyz/douyu/9960465
喜羊羊,http://diyp.112114.xyz/douyu/9948644
最长的电视剧,http://diyp.112114.xyz/douyu/10175045
鱼丸粗面,http://diyp.112114.xyz/douyu/6930556
九叔林正英,http://diyp.112114.xyz/douyu/7805562
星雨初,http://diyp.112114.xyz/douyu/10351056
僵尸,http://diyp.112114.xyz/douyu/4416334
奶瓶港剧,http://diyp.112114.xyz/douyu/6241733
我二弟天,http://diyp.112114.xyz/douyu/10321875
圆子纯系初恋,http://diyp.112114.xyz/douyu/6566658
二炮,http://diyp.112114.xyz/douyu/9522194
精彩抗战,http://diyp.112114.xyz/douyu/9738876
开炮,http://diyp.112114.xyz/douyu/3321215
天堂经典影院,http://diyp.112114.xyz/douyu/7359565
小宇,http://diyp.112114.xyz/douyu/54945
小贝壳怀旧经典,http://diyp.112114.xyz/douyu/10197793
老影迷影院,http://diyp.112114.xyz/douyu/5655535
胡椒粉的胡歌,http://diyp.112114.xyz/douyu/5448413
曾经的小小少年,http://diyp.112114.xyz/douyu/6896398
老白和小粉,http://diyp.112114.xyz/douyu/755832
国强四阿哥,http://diyp.112114.xyz/douyu/4944033
下饭好神剧,http://diyp.112114.xyz/douyu/9290474
小瑟瑟西天取经房1,http://diyp.112114.xyz/douyu/5472438
